customer_id,signup_date,age,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app,username,email,password
C00228,7/19/2022,46,M,FR,Regular,0,649.75,1,1,user_c00228,user_c00228@gmail.com,00229dkYtMV
C00229,2/3/2022,46,M,US,Budget Shopper,0,654.55,1,0,user_c00229,user_c00229@gmail.com,002300K6sCh
C00230,1/24/2021,43,F,US,Budget Shopper,0,413.04,1,0,user_c00230,user_c00230@gmail.com,00231DStSz8
C00231,4/5/2021,40,F,US,Regular,0,1175.6,0,1,user_c00231,user_c00231@gmail.com,00232rGIFCf
C00232,3/29/2024,39,Non-binary,US,Occasional Visitor,1,807.53,1,0,user_c00232,user_c00232@gmail.com,00233Mc4BVu
C00233,10/14/2021,38,F,JP,Regular,1,1096.82,0,1,user_c00233,user_c00233@gmail.com,00234Mqbfo9
C00234,2/21/2021,39,F,UK,VIP,0,3828.83,0,0,user_c00234,user_c00234@gmail.com,00235R13KL8
C00235,4/25/2020,40,M,BR,Premium,0,2385.41,1,0,user_c00235,user_c00235@gmail.com,00236bWR0rK
C00236,3/5/2021,18,F,UK,Regular,0,1174.08,1,0,user_c00236,user_c00236@gmail.com,00237cWWlEH
C00237,4/26/2021,25,M,DE,Premium,0,2280.41,1,1,user_c00237,user_c00237@gmail.com,00238PC6rlL
C00238,7/28/2021,22,F,US,Budget Shopper,1,512.62,1,0,user_c00238,user_c00238@gmail.com,00239BO0FfE
C00239,10/23/2021,48,Non-binary,JP,Budget Shopper,0,637.73,1,1,user_c00239,user_c00239@gmail.com,00240wAvuQg
C00240,1/20/2021,54,M,US,Premium,1,2117.25,1,1,user_c00240,user_c00240@gmail.com,002412kvASF
C00241,1/6/2021,18,F,DE,Premium,0,2792.01,0,0,user_c00241,user_c00241@gmail.com,00242sQ8z0W
C00242,1/15/2021,53,F,JP,Budget Shopper,0,473.7,1,0,user_c00242,user_c00242@gmail.com,00243JcDfuq
C00243,5/30/2021,36,M,AU,Regular,0,1491.75,0,1,user_c00243,user_c00243@gmail.com,00244uhXz3G
C00244,4/27/2024,47,F,IN,Regular,0,713.36,1,1,user_c00244,user_c00244@gmail.com,002450aQ3ID
C00245,5/2/2022,41,F,US,VIP,0,6629.76,1,1,user_c00245,user_c00245@gmail.com,00246AdmHxN
C00246,6/7/2021,52,M,UK,Regular,0,953.8,0,1,user_c00246,user_c00246@gmail.com,00247WFOCWd
C00247,12/29/2021,37,F,US,Regular,0,1680.74,1,1,user_c00247,user_c00247@gmail.com,00248nrJi7s
C00248,5/4/2022,18,M,US,Regular,0,1219.7,1,1,user_c00248,user_c00248@gmail.com,00249C4SFhb
C00249,3/1/2024,33,M,US,Regular,0,1333.82,1,0,user_c00249,user_c00249@gmail.com,00250OMZpTk
C00250,1/27/2023,41,F,AU,Premium,1,2303.45,0,0,user_c00250,user_c00250@gmail.com,00251tJaJAf
C00251,9/10/2022,32,F,JP,VIP,0,5850.9,1,0,user_c00251,user_c00251@gmail.com,00252o16hD8
C00252,5/16/2021,42,F,FR,Regular,0,1287.09,1,0,user_c00252,user_c00252@gmail.com,00253hP1jF7
C00253,9/18/2022,34,F,AU,Budget Shopper,0,482.2,0,0,user_c00253,user_c00253@gmail.com,00254TsGTrA
C00254,9/10/2022,27,F,UK,Budget Shopper,1,595.54,1,1,user_c00254,user_c00254@gmail.com,002551EEpDJ
C00255,3/24/2022,21,M,US,Premium,0,383.47,1,1,user_c00255,user_c00255@gmail.com,00256jym6MG
C00256,12/13/2022,30,F,FR,Premium,0,2013.52,1,1,user_c00256,user_c00256@gmail.com,00257V4i3er
C00257,2/14/2022,37,F,US,Budget Shopper,0,502.68,1,1,user_c00257,user_c00257@gmail.com,00258XY2Av7
C00258,12/12/2022,18,M,UK,Budget Shopper,0,562.74,1,0,user_c00258,user_c00258@gmail.com,00259YGr0as
C00259,12/3/2021,25,M,BR,Regular,0,1367.3,0,1,user_c00259,user_c00259@gmail.com,00260Ut1LLQ
C00260,9/26/2021,18,F,US,Budget Shopper,0,468.41,0,1,user_c00260,user_c00260@gmail.com,00261F3jCIE
C00261,2/3/2021,27,Prefer not to say,US,Premium,0,2165.73,1,0,user_c00261,user_c00261@gmail.com,00262wvJWIy
C00262,7/28/2023,49,Prefer not to say,US,Regular,0,1339.67,1,0,user_c00262,user_c00262@gmail.com,00263D7u3mS
C00263,7/13/2022,20,F,FR,Budget Shopper,0,643.94,0,0,user_c00263,user_c00263@gmail.com,00264pKyo2X
C00264,5/19/2022,43,F,US,VIP,0,5924.83,1,1,user_c00264,user_c00264@gmail.com,00265AcuVET
C00265,6/1/2023,69,F,DE,Budget Shopper,0,480.87,1,1,user_c00265,user_c00265@gmail.com,002666ZyyQY
C00266,4/8/2022,52,F,US,Budget Shopper,1,818.57,0,0,user_c00266,user_c00266@gmail.com,002670PjF9c
C00267,5/3/2024,36,F,AU,Budget Shopper,0,509.92,1,1,user_c00267,user_c00267@gmail.com,00268iG9Lv3
C00268,3/1/2021,45,Non-binary,BR,Budget Shopper,0,527.05,0,0,user_c00268,user_c00268@gmail.com,00269g32CgH
C00269,2/19/2024,18,Prefer not to say,US,Budget Shopper,1,704.12,1,1,user_c00269,user_c00269@gmail.com,002706DaUjA
C00270,1/11/2021,18,M,AU,Budget Shopper,0,691.01,1,0,user_c00270,user_c00270@gmail.com,002713PjeEY
C00271,5/3/2022,35,Prefer not to say,US,Budget Shopper,0,588.44,1,0,user_c00271,user_c00271@gmail.com,00272qvNSzP
C00272,11/20/2023,39,F,US,Budget Shopper,0,387.29,1,1,user_c00272,user_c00272@gmail.com,00273f2v2R2
C00273,5/24/2023,48,M,UK,Regular,0,1130.98,0,0,user_c00273,user_c00273@gmail.com,00274Iy9uOT
C00274,2/14/2021,28,M,US,Premium,0,2710.46,1,1,user_c00274,user_c00274@gmail.com,002754WF3Ic
C00275,2/5/2024,37,F,MX,Regular,0,1636.82,1,0,user_c00275,user_c00275@gmail.com,00276NepOR6
C00276,6/25/2021,36,M,AU,Regular,0,1911.18,1,0,user_c00276,user_c00276@gmail.com,00277soVfBg
C00277,5/6/2023,33,M,BR,Regular,0,935.27,1,1,user_c00277,user_c00277@gmail.com,00278WOT3gC
C00278,10/23/2021,34,F,US,VIP,0,6065.83,1,1,user_c00278,user_c00278@gmail.com,00279kSt5bc
C00279,9/21/2020,24,M,FR,VIP,0,3981.26,1,1,user_c00279,user_c00279@gmail.com,00280uYdswx
C00280,3/20/2024,38,M,CA,Budget Shopper,0,484.39,1,0,user_c00280,user_c00280@gmail.com,00281BjpHAK
C00281,9/4/2023,37,F,US,Budget Shopper,0,391.56,0,1,user_c00281,user_c00281@gmail.com,00282RYlklf
C00282,1/11/2021,29,M,AU,Budget Shopper,0,708.65,1,0,user_c00282,user_c00282@gmail.com,00283N3yNRp
C00283,4/21/2021,42,F,IN,Budget Shopper,1,529.73,0,1,user_c00283,user_c00283@gmail.com,00284F6LjoD
C00284,3/13/2021,47,M,BR,Regular,0,1180.7,0,1,user_c00284,user_c00284@gmail.com,00285OqDqQa
C00285,6/15/2022,43,F,JP,Regular,0,1113.55,0,1,user_c00285,user_c00285@gmail.com,002865ZD5sR
C00286,6/17/2022,22,M,US,Budget Shopper,0,547.04,1,1,user_c00286,user_c00286@gmail.com,00287IkeC8w
C00287,7/13/2023,36,F,BR,Regular,0,1212.88,1,1,user_c00287,user_c00287@gmail.com,00288LtO9BS
C00288,5/13/2023,24,F,JP,Regular,0,911.57,1,1,user_c00288,user_c00288@gmail.com,00289qD2tmy
C00289,1/20/2021,36,F,DE,Budget Shopper,0,289.02,1,1,user_c00289,user_c00289@gmail.com,002902EgpyK
C00290,8/30/2021,24,F,US,Premium,0,1603.55,0,0,user_c00290,user_c00290@gmail.com,00291wKsSsb
C00291,9/29/2023,50,F,UK,Budget Shopper,0,298.66,1,0,user_c00291,user_c00291@gmail.com,002921QzraK
C00292,2/19/2023,44,M,US,VIP,0,5243.64,0,1,user_c00292,user_c00292@gmail.com,002933RXVd6
C00293,1/8/2022,48,F,US,Budget Shopper,0,397.94,1,0,user_c00293,user_c00293@gmail.com,00294MVF155
C00294,2/26/2020,47,F,BR,Premium,0,2988.06,1,1,user_c00294,user_c00294@gmail.com,00295sXZoMZ
C00295,7/14/2020,31,F,MX,VIP,0,5300.83,0,1,user_c00295,user_c00295@gmail.com,00296woOmNq
C00296,12/14/2023,29,M,BR,Occasional Visitor,0,432.92,0,0,user_c00296,user_c00296@gmail.com,00297RWUXQR
C00297,7/19/2021,55,F,US,Premium,0,2153.71,1,0,user_c00297,user_c00297@gmail.com,002981iOg5O
C00298,3/24/2021,33,F,DE,Premium,0,1126.29,0,0,user_c00298,user_c00298@gmail.com,00299PctYCc
C00299,4/26/2021,18,F,UK,Regular,1,785.34,1,0,user_c00299,user_c00299@gmail.com,00300LxUif6
C00300,3/10/2021,47,F,UK,Premium,0,2105.84,1,1,user_c00300,user_c00300@gmail.com,00301suVAlm
C00301,1/5/2022,36,M,UK,Budget Shopper,0,381.83,1,0,user_c00301,user_c00301@gmail.com,00302iYI4xH
C00302,9/15/2022,53,F,JP,Regular,1,1618.35,1,0,user_c00302,user_c00302@gmail.com,00303G6r1kq
C00303,4/12/2021,37,M,AU,Regular,0,1305.92,0,0,user_c00303,user_c00303@gmail.com,00304608E9Z
C00304,10/5/2022,34,F,IN,VIP,0,4590.22,1,0,user_c00304,user_c00304@gmail.com,00305sV3vZh
C00305,6/17/2022,53,F,US,Regular,1,1492.39,1,1,user_c00305,user_c00305@gmail.com,00306D9ejW9
C00306,2/10/2022,18,M,UK,Regular,0,832.02,1,0,user_c00306,user_c00306@gmail.com,00307o3RURz
C00307,3/2/2024,27,M,CA,Regular,0,1008.65,0,0,user_c00307,user_c00307@gmail.com,0030892ZJxf
C00308,8/8/2023,24,F,DE,Budget Shopper,0,606.74,1,1,user_c00308,user_c00308@gmail.com,00309YzaqIh
C00309,6/24/2021,18,F,BR,Budget Shopper,0,360.55,1,1,user_c00309,user_c00309@gmail.com,00310DxRVRq
C00310,7/6/2021,45,M,US,Regular,0,1288.38,1,0,user_c00310,user_c00310@gmail.com,00311Ly0O8x
C00311,1/3/2021,28,M,US,Regular,0,1180.52,0,1,user_c00311,user_c00311@gmail.com,00312gRoEbN
C00312,12/17/2022,45,M,BR,Budget Shopper,1,573.51,0,0,user_c00312,user_c00312@gmail.com,0031348Ju6N
C00313,3/29/2022,39,F,UK,Regular,0,1594.29,1,0,user_c00313,user_c00313@gmail.com,00314oPeO0D
C00314,4/24/2022,42,M,CA,Regular,1,1225.27,1,0,user_c00314,user_c00314@gmail.com,003156StPAh
C00315,10/12/2022,29,F,BR,Regular,0,1134.66,1,1,user_c00315,user_c00315@gmail.com,00316ic8ctF
C00316,11/20/2022,25,F,FR,Regular,0,688.23,1,0,user_c00316,user_c00316@gmail.com,00317hgp4Ii
C00317,1/2/2020,36,F,FR,Premium,0,2526.17,0,1,user_c00317,user_c00317@gmail.com,00318yDxQ8V
C00318,5/18/2021,46,Prefer not to say,US,Budget Shopper,0,440.01,1,1,user_c00318,user_c00318@gmail.com,00319S8IALV
C00319,10/3/2022,34,F,DE,VIP,0,4846.09,1,0,user_c00319,user_c00319@gmail.com,00320Uj4APg
C00320,5/1/2023,26,F,UK,VIP,0,4408.21,1,1,user_c00320,user_c00320@gmail.com,003211FNA88
C00321,12/5/2023,20,F,CA,Regular,0,1235.17,1,1,user_c00321,user_c00321@gmail.com,00322rcSxnC
C00322,3/2/2024,37,F,CA,Regular,0,827.58,1,1,user_c00322,user_c00322@gmail.com,00323C8p2xg
C00323,8/15/2022,28,F,US,Regular,1,1158.31,1,1,user_c00323,user_c00323@gmail.com,00324RxI5Pw
C00324,11/20/2022,34,M,US,Premium,0,1775.06,1,0,user_c00324,user_c00324@gmail.com,00325dzrm9h
C00325,1/30/2023,32,Prefer not to say,UK,Premium,0,1320.76,1,1,user_c00325,user_c00325@gmail.com,00326820DfQ
C00326,2/13/2023,29,M,UK,Premium,0,2194.96,1,0,user_c00326,user_c00326@gmail.com,00327nPOMbd
C00327,7/10/2021,38,Prefer not to say,US,Regular,0,1227.57,1,0,user_c00327,user_c00327@gmail.com,00328YvpiYK
C00328,7/7/2021,41,M,BR,Regular,0,886.33,1,0,user_c00328,user_c00328@gmail.com,00329ne1WJn
C00329,5/29/2022,58,F,US,Budget Shopper,0,517.07,1,1,user_c00329,user_c00329@gmail.com,00330Ln03ov
C00330,10/4/2021,44,Prefer not to say,UK,Premium,0,2182.21,1,0,user_c00330,user_c00330@gmail.com,00331XjY5Ma
C00331,5/7/2024,54,F,DE,Budget Shopper,0,370.57,1,1,user_c00331,user_c00331@gmail.com,00332r2jiIq
C00332,2/9/2021,25,F,FR,Premium,0,2734.38,1,0,user_c00332,user_c00332@gmail.com,00333ZlhQ3b
C00333,11/27/2022,18,M,US,VIP,0,4185.84,1,0,user_c00333,user_c00333@gmail.com,00334iawYYp
C00334,2/7/2024,34,M,US,Budget Shopper,0,546.83,0,1,user_c00334,user_c00334@gmail.com,00335Lublqd
C00335,5/16/2024,45,M,US,Regular,0,698.45,1,1,user_c00335,user_c00335@gmail.com,00336iVAHhV
C00336,8/30/2021,43,F,US,Budget Shopper,1,517.1,1,0,user_c00336,user_c00336@gmail.com,00337eECXxG
C00337,11/4/2020,49,M,US,Premium,0,2774.32,0,1,user_c00337,user_c00337@gmail.com,00338LgCGo8
C00338,10/8/2021,18,M,CA,Budget Shopper,0,543.97,0,1,user_c00338,user_c00338@gmail.com,00339NcUY63
C00339,7/27/2022,50,M,CA,VIP,0,6115.68,1,1,user_c00339,user_c00339@gmail.com,00340QHtDP9
C00340,5/27/2023,39,Non-binary,US,Budget Shopper,0,580.69,1,0,user_c00340,user_c00340@gmail.com,00341bdE2zB
C00341,1/22/2024,18,F,DE,Occasional Visitor,0,859.84,1,0,user_c00341,user_c00341@gmail.com,00342RgFT6C
C00342,4/23/2020,43,M,US,Premium,0,2907.61,1,1,user_c00342,user_c00342@gmail.com,00343e5fuMj
C00343,10/27/2022,37,Prefer not to say,BR,Regular,0,997.22,1,1,user_c00343,user_c00343@gmail.com,00344eirNOL
C00344,7/23/2022,39,F,CA,Premium,0,2712.77,1,0,user_c00344,user_c00344@gmail.com,00345JTuyMH
C00345,8/28/2021,46,M,CA,Premium,1,2413.07,1,1,user_c00345,user_c00345@gmail.com,00346sDGMBg
C00346,12/8/2020,40,M,US,VIP,0,7313.27,1,0,user_c00346,user_c00346@gmail.com,00347YSh2PP
C00347,1/26/2023,18,F,UK,Budget Shopper,1,534.19,1,0,user_c00347,user_c00347@gmail.com,003484XJU3n
C00348,4/24/2023,33,M,UK,Regular,1,746.5,1,1,user_c00348,user_c00348@gmail.com,00349BC4oAv
C00349,1/25/2023,18,M,JP,Budget Shopper,0,531.63,1,0,user_c00349,user_c00349@gmail.com,003500DzAUg
C00350,1/19/2024,42,Prefer not to say,US,Regular,0,838.42,1,1,user_c00350,user_c00350@gmail.com,00351uBuQqx
C00351,2/5/2022,51,F,UK,Budget Shopper,0,591.06,0,0,user_c00351,user_c00351@gmail.com,003529jR7Ee
C00352,2/17/2023,20,F,AU,Regular,0,1305.29,1,0,user_c00352,user_c00352@gmail.com,00353f1ffBg
C00353,12/28/2023,26,F,CA,Regular,1,932.51,0,0,user_c00353,user_c00353@gmail.com,00354VVxZiJ
C00354,9/29/2021,24,F,CA,Regular,0,814.6,1,0,user_c00354,user_c00354@gmail.com,00355dL9JJv
C00355,12/26/2021,29,M,BR,Regular,0,1136.51,0,1,user_c00355,user_c00355@gmail.com,00356QhAw3Q
C00356,3/3/2020,39,F,US,Premium,0,1857.62,1,1,user_c00356,user_c00356@gmail.com,003578WB36U
C00357,4/23/2021,29,M,US,Premium,0,1896.93,1,1,user_c00357,user_c00357@gmail.com,00358d9sMtw
C00358,2/26/2021,42,M,BR,Regular,1,960.83,1,1,user_c00358,user_c00358@gmail.com,00359gKGnjQ
C00359,8/11/2023,47,Prefer not to say,US,Regular,0,1271.69,1,0,user_c00359,user_c00359@gmail.com,00360Eo2gw2
C00360,4/23/2020,48,M,AU,VIP,0,3145.08,0,1,user_c00360,user_c00360@gmail.com,00361JxhWrK
C00361,6/3/2023,21,M,US,Budget Shopper,0,405.69,1,1,user_c00361,user_c00361@gmail.com,00362oZB2JX
C00362,1/10/2023,51,M,US,Budget Shopper,0,799.84,0,0,user_c00362,user_c00362@gmail.com,003630NNRPJ
C00363,6/14/2024,52,F,US,Budget Shopper,0,744.23,0,1,user_c00363,user_c00363@gmail.com,00364bM7Q1S
C00364,3/20/2021,53,Prefer not to say,IN,Premium,0,3125.88,0,1,user_c00364,user_c00364@gmail.com,00365rblrSW
C00365,3/16/2022,33,M,US,Regular,0,1112.04,1,0,user_c00365,user_c00365@gmail.com,00366t6vwal
C00366,11/6/2020,25,M,US,Premium,0,2851.2,0,1,user_c00366,user_c00366@gmail.com,003673jKQze
C00367,11/16/2021,23,F,US,Premium,0,2169.17,0,0,user_c00367,user_c00367@gmail.com,00368jVObfV
C00368,10/7/2021,21,F,US,Regular,0,356.19,0,0,user_c00368,user_c00368@gmail.com,00369HnyADv
C00369,4/25/2023,35,M,US,VIP,0,4287.23,0,1,user_c00369,user_c00369@gmail.com,00370kxtUuX
C00370,5/16/2022,45,M,BR,Premium,0,2115.61,0,1,user_c00370,user_c00370@gmail.com,003718KMf4d
C00371,6/1/2021,50,F,DE,Budget Shopper,0,503.53,1,1,user_c00371,user_c00371@gmail.com,00372jkWNdR
C00372,2/28/2023,29,M,US,Regular,0,1232.82,1,1,user_c00372,user_c00372@gmail.com,00373frCQBF
C00373,1/24/2022,34,F,US,Regular,0,1554,1,0,user_c00373,user_c00373@gmail.com,00374MCArnW
C00374,8/18/2021,33,M,US,Budget Shopper,0,503.97,1,1,user_c00374,user_c00374@gmail.com,00375GhwBhs
C00375,8/25/2022,27,F,US,Budget Shopper,0,374.56,0,1,user_c00375,user_c00375@gmail.com,00376RRLFHQ
C00376,10/2/2022,43,F,US,VIP,0,4755.09,1,1,user_c00376,user_c00376@gmail.com,00377tcozMd
C00377,1/1/2021,39,F,BR,Regular,0,1277.13,1,1,user_c00377,user_c00377@gmail.com,00378ant8nX
C00378,3/30/2022,36,F,US,Regular,0,1069.14,1,1,user_c00378,user_c00378@gmail.com,00379iWqsuh
C00379,3/21/2023,39,M,UK,Premium,0,1917.89,1,1,user_c00379,user_c00379@gmail.com,00380aFVBli
C00380,5/7/2021,42,M,DE,Regular,0,1244.26,1,0,user_c00380,user_c00380@gmail.com,00381yIToGJ
C00381,6/30/2021,42,F,US,VIP,0,3571.5,1,1,user_c00381,user_c00381@gmail.com,003821QZwez
C00382,5/20/2022,24,F,AU,Premium,1,1872.86,1,1,user_c00382,user_c00382@gmail.com,003833VcBbD
C00383,6/25/2024,45,F,FR,Regular,0,1214.43,1,0,user_c00383,user_c00383@gmail.com,003846e3uKB
C00384,3/14/2023,38,M,US,Regular,1,884.07,0,1,user_c00384,user_c00384@gmail.com,00385KzTOAs
C00385,6/30/2023,29,F,IN,Occasional Visitor,0,729.49,1,1,user_c00385,user_c00385@gmail.com,00386hzb9uk
C00386,10/29/2022,37,M,US,Premium,0,2409.54,1,0,user_c00386,user_c00386@gmail.com,00387Z8ND1S
C00387,8/25/2024,39,M,US,Occasional Visitor,1,791.62,1,0,user_c00387,user_c00387@gmail.com,003886xfB2g
C00388,4/12/2023,47,M,DE,Budget Shopper,0,379.04,1,0,user_c00388,user_c00388@gmail.com,00389pBLzHf
C00389,2/17/2023,22,Non-binary,FR,VIP,0,5411.1,1,1,user_c00389,user_c00389@gmail.com,00390z3tVvo
C00390,9/9/2023,50,F,US,Regular,1,847.67,0,1,user_c00390,user_c00390@gmail.com,00391vXkeGO
C00391,10/24/2021,35,F,US,Budget Shopper,1,706.33,1,1,user_c00391,user_c00391@gmail.com,00392hHGm5X
C00392,6/22/2022,28,F,BR,Regular,0,989.62,1,0,user_c00392,user_c00392@gmail.com,00393wwU90P
C00393,10/9/2021,28,M,DE,Premium,0,2764.74,0,1,user_c00393,user_c00393@gmail.com,003940jpgjq
C00394,9/16/2022,22,M,CA,Budget Shopper,0,591.64,0,0,user_c00394,user_c00394@gmail.com,00395mlMjWW
C00395,3/27/2023,18,M,UK,Regular,0,1002.41,1,1,user_c00395,user_c00395@gmail.com,00396Pel8XO
C00396,6/14/2022,43,M,CA,Premium,0,1819.75,0,1,user_c00396,user_c00396@gmail.com,00397FDWKWL
C00397,5/13/2021,58,F,DE,Budget Shopper,0,591.21,1,1,user_c00397,user_c00397@gmail.com,00398CR74KP
C00398,12/27/2022,18,M,US,Regular,0,708.79,1,1,user_c00398,user_c00398@gmail.com,00399ONu3Ou
C00399,2/19/2021,23,F,US,Regular,0,750.81,1,1,user_c00399,user_c00399@gmail.com,00400jCeECO
C00400,10/15/2022,44,F,CA,Regular,0,1266.92,1,0,user_c00400,user_c00400@gmail.com,00401tYrLdw
C00401,6/22/2021,34,Non-binary,FR,VIP,0,4749.02,0,0,user_c00401,user_c00401@gmail.com,00402GetDCc
C00402,9/19/2020,45,M,FR,Premium,0,1975.87,1,1,user_c00402,user_c00402@gmail.com,00403dx1seP
C00403,6/18/2024,33,F,CA,Budget Shopper,1,437.67,1,1,user_c00403,user_c00403@gmail.com,0040432fNMG
C00404,10/28/2023,28,M,CA,Occasional Visitor,1,640.9,0,1,user_c00404,user_c00404@gmail.com,00405yDLJ9Y
C00405,3/12/2020,32,M,US,VIP,0,7726.43,1,1,user_c00405,user_c00405@gmail.com,00406V5cC6Z
C00406,4/3/2022,18,F,IN,Budget Shopper,1,627.3,1,1,user_c00406,user_c00406@gmail.com,00407KPmuME
C00407,8/24/2022,21,M,BR,Premium,0,1905.41,1,1,user_c00407,user_c00407@gmail.com,00408Gj9dCg
C00408,1/12/2021,46,F,IN,Budget Shopper,0,460.92,1,1,user_c00408,user_c00408@gmail.com,00409Z51vTf
C00409,3/12/2024,49,F,IN,Occasional Visitor,1,919.36,0,0,user_c00409,user_c00409@gmail.com,00410GPlcpT
C00410,6/16/2021,51,M,BR,Premium,0,1814.52,1,1,user_c00410,user_c00410@gmail.com,00411CCHHNk
C00411,1/9/2023,40,Non-binary,US,Premium,0,2064.77,0,1,user_c00411,user_c00411@gmail.com,00412xx6syA
C00412,1/4/2021,18,M,UK,Budget Shopper,0,462.74,1,1,user_c00412,user_c00412@gmail.com,00413XvRMdY
C00413,1/23/2020,27,Prefer not to say,CA,VIP,0,3898.27,0,0,user_c00413,user_c00413@gmail.com,00414OPvevg
C00414,12/22/2022,50,F,UK,Budget Shopper,0,637.05,1,1,user_c00414,user_c00414@gmail.com,00415JRysqU
C00415,8/17/2021,54,M,IN,Budget Shopper,1,410.71,1,1,user_c00415,user_c00415@gmail.com,004162Q96M3
C00416,6/18/2023,51,M,US,Budget Shopper,0,485.45,1,1,user_c00416,user_c00416@gmail.com,00417jvfLQj
C00417,12/20/2020,32,M,US,Premium,0,2470.01,1,0,user_c00417,user_c00417@gmail.com,004186wt9PS
C00418,12/19/2022,19,F,US,Budget Shopper,1,698.27,1,0,user_c00418,user_c00418@gmail.com,00419QziMT8
C00419,2/18/2020,34,M,US,VIP,0,4892.13,1,1,user_c00419,user_c00419@gmail.com,00420ftJyPY
C00420,6/3/2022,35,F,UK,Premium,0,3682.17,0,1,user_c00420,user_c00420@gmail.com,00421v0iQS1
C00421,10/24/2022,53,M,US,Budget Shopper,0,454.66,1,0,user_c00421,user_c00421@gmail.com,004228VR6Hf
C00422,1/1/2021,37,Prefer not to say,US,Budget Shopper,0,472.4,1,1,user_c00422,user_c00422@gmail.com,00423PQBGxb
C00423,12/6/2021,35,M,UK,Budget Shopper,0,617.12,1,0,user_c00423,user_c00423@gmail.com,00424xtl8nv
C00424,3/17/2021,35,F,CA,Regular,0,1628.02,0,1,user_c00424,user_c00424@gmail.com,004258XFmoi
C00425,2/27/2020,39,F,CA,Premium,1,2241.3,0,1,user_c00425,user_c00425@gmail.com,00426jes2Yg
C00426,6/11/2023,42,M,US,Budget Shopper,1,654.52,1,1,user_c00426,user_c00426@gmail.com,00427GXI1V4
C00427,6/29/2021,26,M,MX,Premium,0,2908.45,1,0,user_c00427,user_c00427@gmail.com,00428HcQv4X
C00428,10/22/2023,22,F,US,Budget Shopper,0,404.9,1,0,user_c00428,user_c00428@gmail.com,00429NiMyjk
C00429,11/24/2020,51,F,DE,Premium,0,2389.14,0,1,user_c00429,user_c00429@gmail.com,00430l1SXNZ
C00430,7/4/2022,18,F,BR,VIP,0,4949.15,1,1,user_c00430,user_c00430@gmail.com,004315kUCcA
C00431,2/23/2022,54,M,BR,Premium,0,1781.09,1,0,user_c00431,user_c00431@gmail.com,00432xRUpCN
C00432,4/26/2022,18,F,UK,Premium,0,2498.51,1,0,user_c00432,user_c00432@gmail.com,00433sWVYCo
C00433,11/22/2022,27,Non-binary,US,Premium,0,2448.01,0,1,user_c00433,user_c00433@gmail.com,00434Ipt9ZY
C00434,6/22/2023,46,F,IN,Budget Shopper,0,546.84,0,1,user_c00434,user_c00434@gmail.com,00435E51mxR
C00435,8/10/2023,35,M,CA,Budget Shopper,0,508.73,1,1,user_c00435,user_c00435@gmail.com,004368KCDXs
C00436,8/2/2023,19,M,AU,Budget Shopper,0,416.59,1,1,user_c00436,user_c00436@gmail.com,00437XyGHA9
C00437,7/25/2022,40,Prefer not to say,US,Regular,1,1772.69,1,1,user_c00437,user_c00437@gmail.com,00438k0mZMi
C00438,7/13/2022,35,F,BR,Premium,0,2530.17,0,1,user_c00438,user_c00438@gmail.com,004393qdPE3
C00439,12/11/2023,32,F,BR,Regular,0,1457.47,1,1,user_c00439,user_c00439@gmail.com,00440xJ7gT2
C00440,7/30/2022,27,Non-binary,FR,VIP,0,5547.59,1,0,user_c00440,user_c00440@gmail.com,00441H2hsfW
C00441,2/15/2023,34,M,JP,Budget Shopper,1,688.37,0,0,user_c00441,user_c00441@gmail.com,00442krC5Gj
C00442,4/4/2020,28,F,UK,Premium,0,1934.38,1,1,user_c00442,user_c00442@gmail.com,004431Bf86o
C00443,7/12/2022,64,F,US,Budget Shopper,0,488.89,1,1,user_c00443,user_c00443@gmail.com,004440C4w7b
C00444,3/22/2021,32,F,DE,Budget Shopper,0,443.99,0,0,user_c00444,user_c00444@gmail.com,00445AdzGxp
C00445,5/12/2020,30,F,DE,Premium,0,2056.82,0,1,user_c00445,user_c00445@gmail.com,00446yfxobu
C00446,12/27/2023,28,F,UK,Occasional Visitor,0,853.5,1,1,user_c00446,user_c00446@gmail.com,004477g1TPv
C00447,8/16/2022,56,M,US,Regular,0,1032.29,0,1,user_c00447,user_c00447@gmail.com,00448Yjics6
C00448,11/5/2022,18,Non-binary,DE,Budget Shopper,0,321.61,1,1,user_c00448,user_c00448@gmail.com,004491ES1iW
C00449,9/1/2023,39,F,US,Regular,1,1016.75,1,1,user_c00449,user_c00449@gmail.com,00450TECNa5
C00450,6/24/2022,32,M,FR,Budget Shopper,1,451.75,0,1,user_c00450,user_c00450@gmail.com,00451fbqn1j
C00451,3/3/2021,18,Prefer not to say,BR,VIP,0,6100.92,1,0,user_c00451,user_c00451@gmail.com,00452J8UMHB
C00452,6/28/2022,25,M,US,Premium,0,1531.84,0,0,user_c00452,user_c00452@gmail.com,00453hXspth
C00453,12/18/2021,38,M,IN,Budget Shopper,0,435.89,1,1,user_c00453,user_c00453@gmail.com,00454dpAOYN
C00454,2/2/2024,24,Prefer not to say,US,Budget Shopper,0,406.2,1,1,user_c00454,user_c00454@gmail.com,00455Deh15F
C00455,9/25/2023,38,F,UK,Budget Shopper,0,593.12,1,0,user_c00455,user_c00455@gmail.com,00456MIbOGK
